Algorithm,Time_s,Altitude_m,Longitude_rad,Latitude_rad,Longitude_deg,Latitude_deg,Velocity_mps,FlightPath_rad,FlightPath_deg,Azimuth_rad,Azimuth_deg,HeatLoad_Jm2,PositionX_km,PositionY_km,PositionZ_km,ReferenceAltitude_m,ReferenceLongitude_rad,ReferenceLatitude_rad,ReferenceLongitude_deg,ReferenceLatitude_deg,ReferenceVelocity_mps,ReferenceFlightPath_rad,ReferenceFlightPath_deg,ReferenceAzimuth_rad,ReferenceAzimuth_deg,ReferencePositionX_km,ReferencePositionY_km,ReferencePositionZ_km,PositionErrorX_km,PositionErrorY_km,PositionErrorZ_km,PositionErrorNorm_km,AtmosphericDensity_kgm3,BankAngle_rad,BankAngle_deg,AngleOfAttack_rad,AngleOfAttack_deg,ReferenceBankAngle_rad,ReferenceBankAngle_deg,ReferenceAngleOfAttack_rad,ReferenceAngleOfAttack_deg,HeatRate_Wm2
SM-MPG,0.4,124949.6205747203,0.0004427991675986584,2.7113629163240476e-20,0.025370523475309117,1.5534965183365052e-18,7200.065934307492,-0.01753404449655408,-1.004626747447137,1.5707963267948966,90.0,0.014228875130081114,6503.085983041048,2.879561248312665,1.763222790466937e-16,124949.50453636874,0.00044280260127672655,2.7113839466824486e-20,0.02537072021057063,1.5535085678442854e-18,7200.066074610344,-0.017534046675425533,-1.0046268722872755,1.5707963267948966,90.0,6503.08586699282,2.879583526434298,1.763236435228719e-16,0.00011604822793742642,-2.2278121633245718e-5,-1.3644761781912432e-21,0.0001181672793582156,9.415675223734678e-9,1.5018736292183897e-13,8.605102031620961e-12,4.167049450623868e-5,0.0023875434654305593,3.9405445401306767e-13,2.2577657113280762e-11,0.00010951250250609457,0.00627460419751507,0.04747739927951718
SM-MPG,0.5,124936.98931288134,0.0005535000325306949,3.3892102158333575e-20,0.03171321582436259,1.941874412498742e-18,7200.082464296232,-0.017554232300803968,-1.0057834234282919,1.5707963267948966,90.0,0.0189813644641916,6503.0729931646,3.599451480844825,2.2040284798899404e-16,124936.8806704609,0.0005535032515959082,3.38922993335306e-20,0.03171340026321329,1.9418857098053564e-18,7200.0825932629305,-0.017554235214296096,-1.0057835903590946,1.5707963267948966,90.0,6503.07288451061,3.5994723545269474,2.2040412655174774e-16,0.00010865399053727742,-2.0873682122335424e-5,-1.278562753699201e-21,0.00011064086164260958,9.426990413207734e-9,1.5018736292183897e-13,8.605102031620961e-12,4.167049450623868e-5,0.0023875434654305593,4.925680675163345e-13,2.822207139160095e-11,0.0001368906281326182,0.007843255246893837,0.047525139536540036
SM-MPG,0.5,124936.98931288134,0.0005535000325306949,3.3892102158333575e-20,0.03171321582436259,1.941874412498742e-18,7200.082464296232,-0.017554232300803968,-1.0057834234282919,1.5707963267948966,90.0,0.0189813644641916,6503.0729931646,3.599451480844825,2.2040284798899404e-16,124936.8806704609,0.0005535032515959082,3.38922993335306e-20,0.03171340026321329,1.9418857098053564e-18,7200.0825932629305,-0.017554235214296096,-1.0057835903590946,1.5707963267948966,90.0,6503.07288451061,3.5994723545269474,2.2040412655174774e-16,0.00010865399053727742,-2.0873682122335424e-5,-1.278562753699201e-21,0.00011064086164260958,9.426990413207734e-9,1.5018736292183897e-13,8.605102031620961e-12,4.167049450623868e-5,0.0023875434654305593,4.925680675163345e-13,2.822207139160095e-11,0.0001368906281326182,0.007843255246893837,0.047525139536540036
SM-MPG,0.6,124924.34348895976,0.0006642013276678613,4.0670601495893435e-20,0.038055932822354324,2.3302538159731463e-18,7200.0990133677815,-0.017574419838840567,-1.006940084156549,1.5707963267948966,90.0,0.02373864056311574,6503.059909032674,4.319341660661651,2.6448341640438884e-16,124924.2568045531,0.0006642039019150897,4.067075920023672e-20,0.03805608031585594,2.3302628517664275e-18,7200.099111915516,-0.017574423753166656,-1.0069403084309134,1.5707963267948966,90.0,6503.059822337167,4.319358343569482,2.6448443843988675e-16,8.669550697959494e-5,-1.668290783030102e-5,-1.0220354979059225e-21,8.828607106516471e-5,9.449718718764726e-9,1.5018736292183897e-13,8.605102031620961e-12,4.167049450623868e-5,0.0023875434654305593,5.910816810196014e-13,3.386648566992114e-11,0.00016426875375914182,0.009411906296272603,0.04762100423143708
SM-MPG,0.6,124924.34348895976,0.0006642013276678613,4.0670601495893435e-20,0.038055932822354324,2.3302538159731463e-18,7200.0990133677815,-0.017574419838840567,-1.006940084156549,1.5707963267948966,90.0,0.02373864056311574,6503.059909032674,4.319341660661651,2.6448341640438884e-16,124924.2568045531,0.0006642039019150897,4.067075920023672e-20,0.03805608031585594,2.3302628517664275e-18,7200.099111915516,-0.017574423753166656,-1.0069403084309134,1.5707963267948966,90.0,6503.059822337167,4.319358343569482,2.6448443843988675e-16,8.669550697959494e-5,-1.668290783030102e-5,-1.0220354979059225e-21,8.828607106516471e-5,9.449718718764726e-9,1.5018736292183897e-13,8.605102031620961e-12,4.167049450623868e-5,0.0023875434654305593,5.910816810196014e-13,3.386648566992114e-11,0.00016426875375914182,0.009411906296272603,0.04762100423143708
SM-MPG,0.7,124911.68310305211,0.0007749030535083405,4.7449127206424974e-20,0.04439867449782811,2.7186347305075212e-18,7200.115581522088,-0.01759460711036073,-1.0080967296145389,1.5707963267948966,90.0,0.028500716260221878,6503.046730644908,5.039231777328012,3.085639841941311e-16,124911.63293864527,0.0007749045522342713,4.7449219066942835e-20,0.044398760368498595,2.7186399937274985e-18,7200.115630568102,-0.017594612292037216,-1.0080970265027323,1.5707963267948966,90.0,6503.046680472964,5.0392414847401525,3.0856457918728886e-16,5.017194416723214e-5,-9.707412140791405e-6,-5.949931577571178e-22,5.110242491302192e-5,9.461132064143666e-9,6.866164428868897e-13,3.9340224321704114e-11,0.0001897004434420902,0.010869034780991944,6.895952945228683e-13,3.951089994824133e-11,0.00019164687938566548,0.01098055734565137,0.047669129495426815
SM-MPG,0.7,124911.68310305211,0.0007749030535083405,4.7449127206424974e-20,0.04439867449782811,2.7186347305075212e-18,7200.115581522088,-0.01759460711036073,-1.0080967296145389,1.5707963267948966,90.0,0.028500716260221878,6503.046730644908,5.039231777328012,3.085639841941311e-16,124911.63293864527,0.0007749045522342713,4.7449219066942835e-20,0.044398760368498595,2.7186399937274985e-18,7200.115630568102,-0.017594612292037216,-1.0080970265027323,1.5707963267948966,90.0,6503.046680472964,5.0392414847401525,3.0856457918728886e-16,5.017194416723214e-5,-9.707412140791405e-6,-5.949931577571178e-22,5.110242491302192e-5,9.461132064143666e-9,6.866164428868897e-13,3.9340224321704114e-11,0.0001897004434420902,0.010869034780991944,6.895952945228683e-13,3.951089994824133e-11,0.00019164687938566548,0.01098055734565137,0.047669129495426815
SM-MPG,0.7,124911.68310305211,0.0007749030535083405,4.7449127206424974e-20,0.04439867449782811,2.7186347305075212e-18,7200.115581522088,-0.01759460711036073,-1.0080967296145389,1.5707963267948966,90.0,0.028500716260221878,6503.046730644908,5.039231777328012,3.085639841941311e-16,124911.63293864527,0.0007749045522342713,4.7449219066942835e-20,0.044398760368498595,2.7186399937274985e-18,7200.115630568102,-0.017594612292037216,-1.0080970265027323,1.5707963267948966,90.0,6503.046680472964,5.0392414847401525,3.0856457918728886e-16,5.017194416723214e-5,-9.707412140791405e-6,-5.949931577571178e-22,5.110242491302192e-5,9.461132064143666e-9,6.866164428868897e-13,3.9340224321704114e-11,0.0001897004434420902,0.010869034780991944,6.895952945228683e-13,3.951089994824133e-11,0.00019164687938566548,0.01098055734565137,0.047669129495426815
SM-MPG,0.7,124911.68310305211,0.0007749030535083405,4.7449127206424974e-20,0.04439867449782811,2.7186347305075212e-18,7200.115581522088,-0.01759460711036073,-1.0080967296145389,1.5707963267948966,90.0,0.028500716260221878,6503.046730644908,5.039231777328012,3.085639841941311e-16,124911.63293864527,0.0007749045522342713,4.7449219066942835e-20,0.044398760368498595,2.7186399937274985e-18,7200.115630568102,-0.017594612292037216,-1.0080970265027323,1.5707963267948966,90.0,6503.046680472964,5.0392414847401525,3.0856457918728886e-16,5.017194416723214e-5,-9.707412140791405e-6,-5.949931577571178e-22,5.110242491302192e-5,9.461132064143666e-9,6.866164428868897e-13,3.9340224321704114e-11,0.0001897004434420902,0.010869034780991944,6.895952945228683e-13,3.951089994824133e-11,0.00019164687938566548,0.01098055734565137,0.047669129495426815
SM-MPG,0.7999999999999999,124899.00815525594,0.0008856052105503494,5.422767932043516e-20,0.05074144087932967,3.1070171578497867e-18,7200.132168762569,-0.017614794112769262,-1.0092533596535682,1.5707963267948966,90.0,0.033267604430289095,6503.033458000942,5.759121820408836,3.526445512594859e-16,124899.007201878,0.0008856052580110129,5.422768233018603e-20,0.050741443598625376,3.107017330295809e-18,7200.132151672104,-0.017614800796668276,-1.0092537426127723,1.5707963267948968,90.00000000000001,6503.033457047293,5.759122128202804,3.526445707803048e-16,9.536488505546004e-7,-3.077939672024854e-7,-1.952081886408193e-23,1.0020894453143168e-6,9.472578358288666e-9,6.866164428868903e-13,3.9340224321704147e-11,0.00018970044344209037,0.010869034780991953,7.878636481350996e-13,4.514126186992134e-11,0.00021892443930737466,0.012543446404580511,0.04771738392437327
SM-MPG,0.7999999999999999,124899.00815525594,0.0008856052105503494,5.422767932043516e-20,0.05074144087932967,3.1070171578497867e-18,7200.132168762569,-0.017614794112769262,-1.0092533596535682,1.5707963267948966,90.0,0.033267604430289095,6503.033458000942,5.759121820408836,3.526445512594859e-16,124899.007201878,0.0008856052580110129,5.422768233018603e-20,0.050741443598625376,3.107017330295809e-18,7200.132151672104,-0.017614800796668276,-1.0092537426127723,1.5707963267948968,90.00000000000001,6503.033457047293,5.759122128202804,3.526445707803048e-16,9.536488505546004e-7,-3.077939672024854e-7,-1.952081886408193e-23,1.0020894453143168e-6,9.472578358288666e-9,6.866164428868903e-13,3.9340224321704147e-11,0.00018970044344209037,0.010869034780991953,7.878636481350996e-13,4.514126186992134e-11,0.00021892443930737466,0.012543446404580511,0.04771738392437327
SM-MPG,0.8999999999999999,124886.31864566887,0.0009963077992921098,6.10062578684313e-20,0.057084231995405,3.495401099747883e-18,7200.148775085701,-0.01763498084805224,-1.0104099743874306,1.5707963267948966,90.0,0.03803931798969387,6503.020091100418,6.479011779468935,3.9672511750171955e-16,124886.26706749141,0.0009963093548563961,6.100635328180106e-20,0.057084321122673365,3.49540656653128e-18,7200.148822672997,-0.01763498720765335,-1.0104103387657337,1.5707963267948968,90.00000000000001,6503.020039512188,6.47902184394693,3.9672573483049146e-16,5.1588229325716384e-5,-1.0064477995008758e-5,-6.173287719101047e-22,5.256081356176595e-5,9.48405771720083e-9,6.866164428868903e-13,3.9340224321704147e-11,0.00018970044344209037,0.010869034780991953,8.711350721028014e-13,4.991236301731518e-11,0.00024005269861010877,0.013754006491085196,0.047765767935790314
SM-MPG,0.8999999999999999,124886.31864566887,0.0009963077992921098,6.10062578684313e-20,0.057084231995405,3.495401099747883e-18,7200.148775085701,-0.01763498084805224,-1.0104099743874306,1.5707963267948966,90.0,0.03803931798969387,6503.020091100418,6.479011779468935,3.9672511750171955e-16,124886.26706749141,0.0009963093548563961,6.100635328180106e-20,0.057084321122673365,3.49540656653128e-18,7200.148822672997,-0.01763498720765335,-1.0104103387657337,1.5707963267948968,90.00000000000001,6503.020039512188,6.47902184394693,3.9672573483049146e-16,5.1588229325716384e-5,-1.0064477995008758e-5,-6.173287719101047e-22,5.256081356176595e-5,9.48405771720083e-9,6.866164428868903e-13,3.9340224321704147e-11,0.00018970044344209037,0.010869034780991953,8.711350721028014e-13,4.991236301731518e-11,0.00024005269861010877,0.013754006491085196,0.047765767935790314
SM-MPG,0.9999999999999999,124873.61457438782,0.0011070108202318203,6.778486288091924e-20,0.06342704787459878,3.883786557949667e-18,7200.165400491433,-0.01765516731590658,-1.011566573798761,1.5707963267948966,90.0,0.042815869896558424,6503.006629942974,7.198901644072802,4.408056828220872e-16,124873.5269331048,0.0011070134517017793,6.778502423341608e-20,0.06342719864672135,3.88379580276675e-18,7200.1654936738905,-0.017655173618638425,-1.0115669349186949,1.5707963267948966,90.0,6503.006542282801,7.198918659519332,4.4080672615832037e-16,8.766017253947211e-5,-1.7015446529988765e-5,-1.0433362331460893e-21,8.929631162744028e-5,9.495570257340276e-9,6.866164428868903e-13,3.9340224321704147e-11,0.00018970044344209037,0.010869034780991953,9.544064960705031e-13,5.468346416470902e-11,0.00026118095791284287,0.014964566577589879,0.04781428194933276
SM-MPG,0.9999999999999999,124873.61457438782,0.0011070108202318203,6.778486288091924e-20,0.06342704787459878,3.883786557949667e-18,7200.165400491433,-0.01765516731590658,-1.011566573798761,1.5707963267948966,90.0,0.042815869896558424,6503.006629942974,7.198901644072802,4.408056828220872e-16,124873.5269331048,0.0011070134517017793,6.778502423341608e-20,0.06342719864672135,3.88379580276675e-18,7200.1654936738905,-0.017655173618638425,-1.0115669349186949,1.5707963267948966,90.0,6503.006542282801,7.198918659519332,4.4080672615832037e-16,8.766017253947211e-5,-1.7015446529988765e-5,-1.0433362331460893e-21,8.929631162744028e-5,9.495570257340276e-9,6.866164428868903e-13,3.9340224321704147e-11,0.00018970044344209037,0.010869034780991953,9.544064960705031e-13,5.468346416470902e-11,0.00026118095791284287,0.014964566577589879,0.04781428194933276
SM-MPG,1.0999999999999999,124860.89594150979,0.001217714273867684,7.456349438840513e-20,0.06976988854545596,4.2721735342030114e-18,7200.182044979709,-0.017675353516029224,-1.0127231578701947,1.5707963267948966,90.0,0.047597273150970024,6502.993074528252,7.918791403784815,4.848862471218452e-16,124860.78679871821,0.0012177175485471622,7.456369518503111e-20,0.06977007617076933,4.2721850390022206e-18,7200.182164674785,-0.0176753600296235,-1.0127235310716562,1.5707963267948966,90.0,6502.99296535961,7.918812566097722,4.848875447637916e-16,0.00010916864175669616,-2.1162312907385683e-5,-1.2976419464116058e-21,0.00011120088052975105,9.507116095795101e-9,6.866164428868903e-13,3.9340224321704147e-11,0.00018970044344209037,0.010869034780991953,1.0376779200382048e-12,5.945456531210285e-11,0.00028230921721557697,0.016175126664094562,0.047862926386159875
SM-MPG,1.0999999999999999,124860.89594150979,0.001217714273867684,7.456349438840513e-20,0.06976988854545596,4.2721735342030114e-18,7200.182044979709,-0.017675353516029224,-1.0127231578701947,1.5707963267948966,90.0,0.047597273150970024,6502.993074528252,7.918791403784815,4.848862471218452e-16,124860.78679871821,0.0012177175485471622,7.456369518503111e-20,0.06977007617076933,4.2721850390022206e-18,7200.182164674785,-0.0176753600296235,-1.0127235310716562,1.5707963267948966,90.0,6502.99296535961,7.918812566097722,4.848875447637916e-16,0.00010916864175669616,-2.1162312907385683e-5,-1.2976419464116058e-21,0.00011120088052975105,9.507116095795101e-9,6.866164428868903e-13,3.9340224321704147e-11,0.00018970044344209037,0.010869034780991953,1.0376779200382048e-12,5.945456531210285e-11,0.00028230921721557697,0.016175126664094562,0.047862926386159875
SM-MPG,1.2,124848.16274713195,0.0013284181606979092,8.134215242139544e-20,0.07611275403652176,4.660562030255809e-18,7200.198708550476,-0.01769553944811713,-1.0138797265843695,1.5707963267948966,90.0,0.05238354079513143,6502.979424855893,8.638681048169214,5.289668103022503e-16,124848.0466643316,0.0013284216453925456,8.134236613664614e-20,0.07611295369481733,4.660574275237691e-18,7200.198835675677,-0.017695546440608573,-1.0138801272246176,1.5707963267948966,90.0,6502.9793087430935,8.638703554859877,5.28968190646905e-16,0.00011611279933276819,-2.2506690662282836e-5,-1.3803446547573636e-21,0.00011827397555447006,9.518695350141857e-9,6.866164428868903e-13,3.9340224321704147e-11,0.00018970044344209037,0.010869034780991953,1.1209493440059064e-12,6.422566645949668e-11,0.000303437476518311,0.017385686750599243,0.047911701669639366
SM-MPG,1.2,124848.16274713195,0.0013284181606979092,8.134215242139544e-20,0.07611275403652176,4.660562030255809e-18,7200.198708550476,-0.01769553944811713,-1.0138797265843695,1.5707963267948966,90.0,0.05238354079513143,6502.979424855893,8.638681048169214,5.289668103022503e-16,124848.0466643316,0.0013284216453925456,8.134236613664614e-20,0.07611295369481733,4.660574275237691e-18,7200.198835675677,-0.017695546440608573,-1.0138801272246176,1.5707963267948966,90.0,6502.9793087430935,8.638703554859877,5.28968190646905e-16,0.00011611279933276819,-2.2506690662282836e-5,-1.3803446547573636e-21,0.00011827397555447006,9.518695350141857e-9,6.866164428868903e-13,3.9340224321704147e-11,0.00018970044344209037,0.010869034780991953,1.1209493440059064e-12,6.422566645949668e-11,0.000303437476518311,0.017385686750599243,0.047911701669639366
SM-MPG,1.3,124835.41499135154,0.0014391224812207101,8.812083701039698e-20,0.08245564437634176,5.04895204785597e-18,7200.21539120368,-0.017715725111867295,-1.015036279923924,1.5707963267948966,90.0,0.05717468591358169,6502.965680925542,9.358570566790132,5.730473722645605e-16,124835.30652994502,0.0014391257422379288,8.812103708826118e-20,0.08245583121886531,5.048963511473162e-18,7200.215506676572,-0.017715732851593648,-1.0150367233775788,1.5707963267948966,90.0,6502.965572433729,9.358591616983642,5.730486638076607e-16,0.00010849181308003608,-2.1050193510063764e-5,-1.291543100149388e-21,0.00011051508563180241,9.518695350141857e-9,6.866164428868903e-13,3.9340224321704147e-11,0.00018970044344209037,0.010869034780991953,1.2042207679736081e-12,6.899676760689052e-11,0.0003245657358210452,0.018596246837103928,0.047911701669639366
SM-MPG,1.3,124835.41499135154,0.0014391224812207101,8.812083701039698e-20,0.08245564437634176,5.04895204785597e-18,7200.21539120368,-0.017715725111867295,-1.015036279923924,1.5707963267948966,90.0,0.05717468591358169,6502.965680925542,9.358570566790132,5.730473722645605e-16,124835.30652994502,0.0014391257422379288,8.812103708826118e-20,0.08245583121886531,5.048963511473162e-18,7200.215506676572,-0.017715732851593648,-1.0150367233775788,1.5707963267948966,90.0,6502.965572433729,9.358591616983642,5.730486638076607e-16,0.00010849181308003608,-2.1050193510063764e-5,-1.291543100149388e-21,0.00011051508563180241,9.518695350141857e-9,6.866164428868903e-13,3.9340224321704147e-11,0.00018970044344209037,0.010869034780991953,1.2042207679736081e-12,6.899676760689052e-11,0.0003245657358210452,0.018596246837103928,0.047911701669639366
SM-MPG,1.3,124835.41499135154,0.0014391224812207101,8.812083701039698e-20,0.08245564437634176,5.04895204785597e-18,7200.21539120368,-0.017715725111867295,-1.015036279923924,1.5707963267948966,90.0,0.05717468591358169,6502.965680925542,9.358570566790132,5.730473722645605e-16,124835.30652994502,0.0014391257422379288,8.812103708826118e-20,0.08245583121886531,5.048963511473162e-18,7200.215506676572,-0.017715732851593648,-1.0150367233775788,1.5707963267948966,90.0,6502.965572433729,9.358591616983642,5.730486638076607e-16,0.00010849181308003608,-2.1050193510063764e-5,-1.291543100149388e-21,0.00011051508563180241,9.518695350141857e-9,6.866164428868903e-13,3.9340224321704147e-11,0.00018970044344209037,0.010869034780991953,1.2042207679736081e-12,6.899676760689052e-11,0.0003245657358210452,0.018596246837103928,0.047911701669639366
