Controller,ControllerSlug,RunType,Simulation,Completed,FinalLongitude_deg,FinalLatitude_deg,FinalAltitude_km,FinalVelocity_kms,FinalHeatLoad_Jm2,FinalPositionX_km,FinalPositionY_km,FinalPositionZ_km,FinalCartesianPositionErrorNorm_km,FinalCartesianVelocityErrorNorm_kms
MPG-SM,sm_mpg,MonteCarlo,69,true,25.000501814424798,2.9992118963460164,25.007246662519854,0.6906873666639188,99388.22695915263,5795.24689021787,2702.4297993086034,335.02672251076575,0.10462405753922872,0.009403407726911457
MPG-SM,sm_mpg,MonteCarlo,70,true,24.996016006112573,3.0010692631302427,25.0,0.7553952649390463,100281.43949599157,5795.442046089006,2701.9684202886133,335.2336304068115,0.46040199103377855,0.06554698427170046
MPG-SM,sm_mpg,MonteCarlo,71,true,24.994202698489392,3.0013396673852197,25.0,0.7822678501617238,100581.29512243473,5795.52612157544,2701.784335177549,335.263808209212,0.6640902677791051,0.09427768304496807
MPG-SM,sm_mpg,MonteCarlo,72,true,24.99226205569996,3.003569545814939,25.0,0.8476986533753488,100924.93798407946,5795.605798651844,2701.582520856155,335.5126680270247,0.9512596400335044,0.16733455157568833
MPG-SM,sm_mpg,MonteCarlo,73,true,24.991020197748924,3.0032245975893868,25.0,0.8489051453156181,100825.57511057449,5795.666183491502,2701.4577566362923,335.47417100523546,1.064991199599021,0.1692737357780368
MPG-SM,sm_mpg,MonteCarlo,74,true,24.994613183826267,2.999071741099804,25.0,0.7556158028876853,101258.36357178062,5795.518788279474,2701.831461297442,335.01070163793804,0.6100680305792107,0.058859010697249914
MPG-SM,sm_mpg,MonteCarlo,75,true,25.00306775156689,3.0007035988510538,25.0,0.7045862918316793,99831.56061215172,5795.11139311217,2702.6825848993567,335.19282133161994,0.3512826581495872,0.010816847873595475
MPG-SM,sm_mpg,MonteCarlo,76,true,25.00089789462286,2.998515547248451,25.062798240302918,0.7111563765766569,99732.75353055718,5795.282175799548,2702.4950276482505,334.95191383420945,0.20373289588554916,0.011171682276554823
MPG-SM,sm_mpg,MonteCarlo,77,true,25.001424070663457,2.999125681322618,25.00649441252075,0.7036476994053134,98819.19784583547,5795.203166108537,2702.522977181808,335.01706130787335,0.1866769609357777,0.008745313972487683
MPG-SM,sm_mpg,MonteCarlo,78,true,25.002434394202293,2.99992320255074,25.000824705886714,0.7076660384626011,99941.38233775475,5795.146152191292,2702.620802053764,335.10577020988956,0.27182168862867634,0.00770152457872844
MPG-SM,sm_mpg,MonteCarlo,79,true,25.000364266049772,3.000627782576741,25.0,0.7197385900365784,99960.44408290938,5795.239313970717,2702.409328610825,335.1843600384608,0.08108554614823854,0.024168519936294697
